Month,Profit,Sales,Discount,Shipping Cost,Quantity,Order Priority,Ship Mode,Customer Satisfaction,Market Campaign,Sales Mode,Region
Aug,792.27,7791.45,0.17,48.56,33,Medium,Standard Class,1.2,aggressive,online,West
Aug,1628.83,9391.66,0.26,24.79,49,High,First Class,3.4,moderate,combined,North
Aug,686.82,4141.12,0.08,15.27,10,Medium,Standard Class,3.1,moderate,combined,South
Aug,725.22,2660.67,0.1,9.57,28,High,First Class,3,moderate,online,West
Aug,648.6,8602.05,0.27,42.71,43,High,Standard Class,3.4,moderate,in_store,South
Aug,147.05,1336.18,0.17,33.58,38,Medium,Standard Class,3,poor,combined,North
Aug,1077.45,6428.35,0.23,20.14,9,Low,Standard Class,3.1,poor,combined,North
Aug,587.35,2117.43,0.16,33.69,8,Low,First Class,2.7,aggressive,in_store,West
Aug,125.42,2283.63,0.24,37.92,15,High,Standard Class,1.5,moderate,in_store,North
Aug,-78.73,3484.59,0.11,38.22,19,Medium,Standard Class,1.8,poor,in_store,West
Aug,746.46,5766.04,0.28,30.03,41,Medium,First Class,3.1,moderate,combined,East
Aug,944.49,6866.06,0.1,22.4,32,Low,Standard Class,2.5,poor,in_store,South
Aug,1566.48,9264.54,0.26,45.04,7,Low,First Class,2.9,moderate,in_store,North
Aug,-431.6,1236.88,0.17,26.81,48,Low,Standard Class,3.1,aggressive,in_store,South
Aug,907.3,7011.5,0.24,22.64,24,High,First Class,3.5,aggressive,combined,North
Aug,1646.67,8433.14,0.29,5.05,30,Low,First Class,1.3,moderate,online,South
Aug,2050.84,9708.71,0.17,24.87,9,Medium,First Class,3.2,poor,combined,North
Aug,722.7,2956.67,0.08,5.7,50,High,First Class,1.9,poor,in_store,South
Aug,-245.15,1153.95,0.11,36.68,16,High,First Class,2.3,moderate,in_store,North
Aug,92.12,1890.51,0.22,34.55,14,High,Standard Class,4.3,moderate,online,North
Aug,1674.55,9147.88,0.06,17.41,2,Low,First Class,1.7,moderate,in_store,East
Aug,371.25,2133.89,0.2,16.93,26,Low,Standard Class,1.5,aggressive,combined,North
Aug,867.47,5261.16,0.09,15.37,3,Medium,Standard Class,2.6,aggressive,combined,North
Aug,-327.36,1098.32,0.06,37.09,32,High,Standard Class,3.8,poor,in_store,South
Aug,816.59,9491.28,0.24,39.88,15,Medium,Standard Class,2.2,poor,combined,South
Aug,1318.87,8920.82,0.02,23.1,20,Low,Standard Class,4,poor,in_store,West
Aug,989.61,7629.72,0.19,35.64,44,Low,Standard Class,1.1,moderate,in_store,East
Aug,816.6,3572.5,0.01,9.89,14,Low,First Class,3.5,moderate,online,West
Aug,345.12,151.87,0.11,17.6,48,High,First Class,2.9,poor,online,West
Aug,776.28,5144.13,0.07,15.72,37,High,Standard Class,4,moderate,online,North
Aug,1171.47,9607.11,0.19,47.43,21,Low,Standard Class,2,moderate,combined,West
Aug,1047.96,5235.82,0.2,26.37,43,Low,First Class,3,moderate,in_store,West
Aug,1154.26,5550.56,0.18,7.12,11,Low,First Class,1,moderate,in_store,West
Aug,687.22,7345.89,0.13,46.12,31,High,First Class,3.7,moderate,in_store,West
Aug,833.14,6398.42,0.01,25.66,23,Low,First Class,2.6,poor,combined,North
Aug,278.48,5449.28,0.11,13.42,24,High,Standard Class,2.4,aggressive,in_store,East
Aug,-89.58,1183.88,0.14,33.85,38,Low,Standard Class,4.8,moderate,in_store,South
Aug,-99.29,217.4,0.04,15.79,5,High,Standard Class,4.8,poor,in_store,South
Aug,2301.57,9592.53,0.08,5.23,29,High,First Class,4.2,poor,in_store,North
Aug,932.37,6403.81,0.05,40.43,19,High,First Class,4.3,poor,in_store,West
Aug,1091.32,4843.17,0.05,37.26,48,Medium,First Class,3.4,poor,combined,South
Aug,-178.94,1287.77,0.13,30.87,45,High,Standard Class,3.9,poor,in_store,West
Aug,1265.29,5283.03,0.25,49.57,14,Low,First Class,4.7,moderate,online,North
Aug,237.7,1628.16,0.15,45.51,7,Low,Standard Class,3.2,aggressive,combined,North
Aug,982.17,6925.19,0.29,9.72,36,Low,Standard Class,1.4,moderate,combined,South
Aug,1864.67,9896.44,0.07,10.62,8,High,Standard Class,2.7,poor,combined,South
Aug,1176.51,7841.82,0.13,15.19,39,High,Standard Class,2.3,poor,combined,South
Aug,168.84,529.57,0.17,6.03,41,Medium,Standard Class,2.1,moderate,combined,West
Aug,950.61,8350.14,0.26,38.76,38,High,First Class,2.8,moderate,online,East
Aug,166.84,2892.73,0.08,17.34,38,Medium,Standard Class,1.5,poor,in_store,North
Aug,1004.97,7173.51,0.08,33.45,11,High,Standard Class,1.9,aggressive,in_store,West
Aug,-369.02,237.88,0.08,24.05,35,High,First Class,1.3,moderate,in_store,West
Aug,1330.35,9745.26,0.12,12.87,38,High,First Class,1.8,poor,in_store,East
Aug,-441.35,583.58,0.13,45.84,38,Medium,Standard Class,2.3,aggressive,online,South
Aug,29.07,2401.15,0.07,42.15,14,High,First Class,3.1,poor,in_store,West
Aug,519.43,2086.64,0.1,34.41,48,Low,First Class,5,aggressive,combined,West
Aug,975.85,9026.71,0.16,34.02,37,Medium,Standard Class,3.5,moderate,in_store,South
Aug,1018,4848.65,0.1,22.87,19,High,First Class,3.9,moderate,online,West
Aug,-62.5,3904.92,0.2,49.22,38,High,Standard Class,2.4,poor,in_store,West
Aug,836.24,6986.13,0.28,19.7,40,High,Standard Class,2.9,poor,combined,South
Aug,887.67,7962.02,0.25,35.59,8,Medium,First Class,4.7,moderate,in_store,East
Aug,937.6,8906.44,0.29,35.41,10,Medium,Standard Class,1.9,aggressive,in_store,East
Aug,1341.99,9064.73,0.23,23.82,7,High,First Class,4,aggressive,in_store,West
Aug,777.81,2370.52,0.1,26.12,12,High,First Class,3.5,aggressive,combined,South
Aug,1676.58,8157.94,0.12,33.57,15,Low,First Class,2,poor,in_store,North
Aug,745.13,5057.43,0.3,10.98,7,Medium,First Class,1,poor,online,North
Aug,2039.07,9625.37,0.01,27.92,3,High,First Class,3.4,moderate,combined,North
Aug,397.51,3119.54,0.23,9.71,5,Low,Standard Class,2.4,aggressive,combined,East
Aug,507.39,6341.49,0.25,17.32,26,Medium,Standard Class,4.4,moderate,combined,South
Aug,846.17,3509.69,0.19,15.3,22,High,First Class,4,poor,online,East
Aug,1582.46,7498.36,0.19,21.79,29,Medium,First Class,1.6,poor,online,North
Aug,-329.82,1474.02,0.28,40.7,7,High,Standard Class,4.5,poor,combined,North
Aug,-508.85,3554.29,0.3,41.55,19,High,Standard Class,1.9,aggressive,in_store,West
Aug,1284.15,8400.46,0.3,41.75,39,High,First Class,4.4,poor,in_store,South
Sep,-449.44,350.48,0.29,23.25,24,High,Standard Class,3.4,moderate,combined,East
Sep,1054.94,5065.63,0.1,42.92,34,Low,First Class,4.4,moderate,online,East
Sep,861.75,5539.39,0.04,38.34,34,Low,Standard Class,4.8,poor,in_store,West
Sep,1255.48,7325.81,0.04,28.73,12,Low,Standard Class,5,aggressive,combined,East
Sep,758.64,6250.71,0.17,5.12,14,Low,Standard Class,4.8,moderate,in_store,South
Sep,302.66,2598.55,0.05,19.22,18,High,First Class,4.3,poor,online,South
Sep,120.1,4738.38,0.13,23.59,36,Medium,Standard Class,3.1,poor,combined,South
Sep,741.74,8050.2,0.27,35.01,20,Low,Standard Class,3.5,moderate,combined,South
Sep,1435.87,8641.41,0,9.63,43,High,Standard Class,3.8,poor,online,West
Sep,1568.52,7846.64,0.01,24.1,48,Low,Standard Class,4.6,poor,online,North
Sep,-179,998.41,0.15,44.23,1,Low,Standard Class,4.1,poor,in_store,West
Sep,-75.14,1704.54,0.18,36.86,25,Low,Standard Class,3.9,aggressive,in_store,East
Sep,1141.26,4728.91,0.21,8.86,3,High,First Class,3.5,aggressive,combined,South
Sep,667.26,6571.45,0.05,23.67,17,Low,Standard Class,4,aggressive,in_store,South
Sep,867.19,3960.34,0.15,7.91,3,Low,Standard Class,3.5,aggressive,online,East
Sep,36.86,295.74,0.1,29.42,31,High,Standard Class,1.2,aggressive,online,West
Sep,1117.17,7966.58,0.06,13.7,40,Low,First Class,4,poor,in_store,East
Sep,1329.54,8331.92,0.09,39.41,21,Medium,First Class,1.8,poor,online,South
Sep,1206.54,4717.29,0.03,12.82,16,Medium,First Class,1.2,poor,online,East
Sep,524.44,4851.93,0.04,41.48,27,High,Standard Class,1.1,aggressive,online,West
Sep,906.5,9418.14,0.3,17.1,38,Low,Standard Class,2.8,poor,in_store,East
Sep,-127.1,3011.77,0.29,12.36,19,Medium,Standard Class,1.9,aggressive,combined,North
Sep,145.86,899.04,0.18,5.11,40,Medium,First Class,4.1,poor,combined,West
Sep,932.07,6233.37,0.14,41.02,43,Low,First Class,2.5,poor,in_store,North
Sep,-145.91,3337.02,0.3,42.18,27,Low,Standard Class,1.6,aggressive,online,East
Sep,297.53,1092.66,0.04,24.59,17,Low,Standard Class,3.8,aggressive,combined,South
Sep,-490.57,1104.33,0.13,42.3,44,High,Standard Class,1.4,poor,in_store,East
Sep,1311.68,9243.13,0.25,36.9,21,Low,First Class,3.3,poor,online,South
Sep,1059.16,6245.3,0,42.63,42,Low,First Class,3.2,poor,in_store,South
Sep,17.71,1729.09,0.27,28.45,28,High,Standard Class,4,poor,combined,North
Sep,-12.84,914.78,0.23,28.26,29,Medium,Standard Class,3.4,poor,online,South
Sep,239.51,2814.91,0.01,6.33,4,Medium,Standard Class,1.8,poor,online,East
Sep,463.15,5002.95,0.12,19.02,18,Medium,Standard Class,3,aggressive,combined,East
Sep,344.01,1855.87,0.07,42.32,41,Medium,First Class,3.4,poor,in_store,West
Sep,752.12,4325.14,0.21,29.09,49,Low,Standard Class,3.1,moderate,in_store,West
Sep,592.04,5693.49,0.24,36.43,7,High,First Class,3.3,aggressive,combined,North
Sep,175.49,1496.31,0.17,40.78,41,Medium,First Class,3.4,aggressive,online,South
Sep,1255.83,9555.18,0.27,19.49,12,High,Standard Class,1.5,aggressive,in_store,North
Sep,161.03,3377.57,0.04,30.46,17,High,Standard Class,3.3,poor,online,North
Sep,765.11,6606.33,0.27,39.35,47,Medium,First Class,1.1,poor,combined,West
Sep,557.94,4925.39,0.09,33.08,25,Medium,First Class,2.9,aggressive,online,West
Sep,1706.53,9338,0.16,40.1,29,High,First Class,3.6,poor,online,West
Sep,892.27,5138.53,0.07,20.76,36,High,First Class,3.6,aggressive,online,East
Sep,61.89,3716.9,0.29,9.94,35,Medium,First Class,2.4,aggressive,in_store,North
Sep,699.93,5327.73,0.25,27.31,46,Medium,First Class,1.6,aggressive,combined,North
Sep,390.84,3227.51,0.27,32.51,20,Low,First Class,4.1,aggressive,online,South
Sep,774.58,2706.07,0.28,8.13,43,Low,First Class,4.4,aggressive,online,West
Sep,758.58,6608.69,0.18,47.97,25,Low,Standard Class,3.9,aggressive,combined,East
Sep,1014.57,8526.12,0.13,46.37,19,Low,First Class,4.6,poor,in_store,North
Sep,-252.24,355.31,0.17,26.31,36,High,First Class,4.9,moderate,in_store,West
Sep,854.67,4054.31,0.25,25.18,25,Low,First Class,4.7,poor,in_store,West
Sep,-172.7,303.76,0.08,26.69,3,High,First Class,3.5,poor,in_store,West
Sep,1441.23,9525.02,0.22,16.94,34,Medium,Standard Class,1.7,aggressive,combined,West
Sep,1299.68,4861.03,0.01,11.66,40,Medium,First Class,3.4,poor,combined,South
Sep,253.78,3926.47,0.09,18.61,33,Medium,Standard Class,2,aggressive,in_store,North
Sep,744.45,4063.99,0.23,33.79,7,Medium,First Class,3.6,aggressive,in_store,West
Sep,969.45,6304.18,0.17,26.9,12,Low,First Class,2.4,poor,combined,South
Sep,447.66,3421.77,0.29,33.87,9,Medium,Standard Class,4.4,aggressive,online,North
Sep,539.23,5755.85,0.24,32.05,27,High,Standard Class,1.5,aggressive,in_store,West
Sep,72.32,2131.5,0.14,29.43,5,Low,Standard Class,2.1,poor,in_store,East
Sep,730.2,4213.05,0.18,41.17,50,Medium,First Class,4.2,poor,combined,North
Sep,557.86,4152.65,0.07,9.62,16,High,Standard Class,2,aggressive,combined,West
Sep,357.17,1534.71,0.14,19.36,31,Low,First Class,3.1,moderate,in_store,North
Sep,1502.52,8766.31,0.02,41.14,15,Low,First Class,1.1,moderate,combined,East
Sep,-162.09,119.84,0.01,49.66,45,Medium,First Class,1.9,moderate,combined,North
Sep,552.62,2296.11,0.22,21.94,31,Medium,First Class,4,poor,online,South
Sep,343.75,2812.13,0.1,27.43,7,High,First Class,2.9,moderate,combined,West
Sep,-181.88,381.67,0.26,42.33,46,Low,Standard Class,1.5,poor,combined,West
Sep,20.7,6207.06,0.14,49.56,22,High,Standard Class,3.6,moderate,online,South
Sep,-56.37,215.93,0.14,22.01,25,Medium,Standard Class,1.6,aggressive,online,East
Sep,1028.12,4316.46,0.03,21.16,28,Low,Standard Class,1,poor,online,North
Sep,1322.98,7559.62,0.08,39.12,44,Medium,First Class,1.1,aggressive,online,West
Sep,241.62,3361.65,0.25,48.38,7,Medium,First Class,2.5,moderate,in_store,South
Sep,158.42,6778.94,0.26,24.26,7,High,Standard Class,1.3,aggressive,combined,South
Sep,2098.12,9964.78,0.13,14.52,28,Medium,First Class,1.5,aggressive,combined,East
Sep,778.78,2993.74,0.23,16.63,19,High,First Class,3.6,moderate,online,East
Sep,-209.72,973.32,0.16,36.39,47,Low,Standard Class,4.2,aggressive,online,East
Sep,1347.02,5677.26,0.06,18.08,28,High,First Class,4.4,poor,combined,North
Sep,1412.19,8923.43,0.12,48,40,Low,First Class,3.3,poor,in_store,North
Sep,844.84,5763.07,0.28,20.11,3,Medium,Standard Class,3.3,moderate,combined,West
Sep,1133.31,8255.53,0.26,31.17,11,Medium,First Class,4,poor,combined,South
Sep,155.39,5861.15,0.09,31.57,29,Medium,Standard Class,2.5,moderate,in_store,North
Sep,365.13,968.1,0.23,14.46,12,High,First Class,4.1,aggressive,combined,South
Sep,747.37,5390.22,0.11,43.77,7,Low,First Class,4.7,poor,combined,West
Sep,1229.27,6766.25,0.01,26.41,37,High,First Class,4.5,poor,combined,South
Sep,954.69,7240.11,0.22,9.38,5,Low,First Class,4.5,aggressive,in_store,East
Sep,581.07,1770.49,0.24,8.44,49,High,First Class,3,poor,in_store,East
Sep,801.73,8953.35,0.17,26.72,12,Medium,Standard Class,2.2,poor,in_store,North
Sep,176.55,2520.18,0.17,12.66,13,Medium,Standard Class,4.2,aggressive,combined,East
Sep,530.25,7275.39,0.26,15.85,34,High,Standard Class,3.7,moderate,in_store,North
Sep,248.57,4915.73,0.25,29.09,13,Medium,Standard Class,2.2,poor,combined,West
Sep,306.74,3839.95,0.28,24.02,6,Low,Standard Class,2.5,moderate,combined,North
Sep,892.82,6524.13,0.05,25.06,25,High,Standard Class,4.8,moderate,online,North
Sep,1425.79,6723.53,0.03,28.14,23,Medium,Standard Class,3.4,poor,online,North
Sep,310.29,4491.06,0.09,49.34,49,Medium,Standard Class,4.2,poor,online,East
Sep,96.18,3718.35,0.21,47.22,22,Low,Standard Class,2.7,poor,in_store,West
Sep,499.72,5367.39,0.17,35.56,28,Medium,Standard Class,3.3,moderate,combined,South
Sep,458.33,3163.44,0.03,27.56,6,Medium,Standard Class,2,aggressive,combined,East
Sep,608.35,2203.28,0.06,26.95,18,Low,First Class,2.9,poor,in_store,South
Sep,243.08,4313.27,0.08,33.63,15,Low,Standard Class,2.6,poor,online,East
Sep,-0.76,2408.85,0.03,45.23,30,High,Standard Class,4.8,moderate,in_store,North
Sep,1062.29,7271.68,0.14,5.18,37,Low,Standard Class,3.7,poor,in_store,East
Sep,1699.88,9629.23,0.07,26.44,12,Medium,Standard Class,3.9,poor,online,East
Sep,1523.19,9510.72,0.13,44.61,50,Medium,First Class,4.9,moderate,combined,West
Sep,1651.53,8972.97,0.07,34.67,33,Low,First Class,2.7,aggressive,online,North
Sep,698.64,1728.21,0.2,10.21,19,Low,First Class,2.9,moderate,online,East
Sep,324.76,112.7,0.07,44.48,8,High,First Class,1.4,moderate,online,North
Sep,149.28,4486.59,0.24,24.38,19,Low,Standard Class,3,aggressive,online,West
Sep,770.66,8054.75,0.26,46.55,31,High,Standard Class,4.7,aggressive,online,West
Sep,795.94,5059.88,0.18,23.66,12,Medium,First Class,3.4,moderate,online,West
Sep,798.53,3605.2,0.01,16.96,18,High,First Class,4.2,moderate,in_store,East
Sep,135.08,341.65,0.11,19.24,10,Low,First Class,4.6,aggressive,in_store,West
Sep,69.33,2050.42,0.06,36.64,3,High,Standard Class,1.2,poor,combined,South
Sep,199.01,352.99,0.26,11.7,38,High,First Class,2.2,poor,online,South
Sep,1148.43,5846.21,0.21,8.06,1,Low,First Class,2.7,poor,in_store,South
Sep,170.11,730.08,0.26,24.05,16,Low,Standard Class,3.8,moderate,online,East
Sep,1784.35,9003.07,0.07,14.46,15,High,First Class,2.5,aggressive,online,East
Sep,845.79,4074.37,0.22,12.96,6,Medium,First Class,4.5,poor,combined,South
Sep,650.13,2963.88,0.01,20.36,9,Medium,First Class,4.2,aggressive,online,East
Sep,747.07,8779.43,0.28,38.93,28,Low,Standard Class,2.6,moderate,in_store,East
Sep,324.93,1049.61,0.03,13.97,37,High,First Class,3.7,aggressive,online,South
Sep,-194.94,1880.55,0.09,44.72,45,Low,Standard Class,3.5,aggressive,online,West
Sep,90.96,1866.09,0.22,6.39,2,High,Standard Class,1.6,poor,in_store,North
Sep,-251.08,1049.94,0.16,34.17,3,Medium,Standard Class,3.8,poor,in_store,West
Sep,-84.81,2172.51,0.27,48.01,8,Medium,Standard Class,4.1,moderate,online,East
Sep,1273.79,9086.07,0.28,29.92,15,Medium,First Class,2.7,poor,combined,North
Sep,1255.39,5169.1,0.02,9.73,23,High,First Class,2.7,aggressive,combined,West
Sep,38.18,550.51,0.29,14.74,15,High,First Class,4.6,aggressive,online,West
Sep,1548.41,8340.84,0.15,16.61,4,Medium,Standard Class,4.5,poor,combined,West
Sep,158.08,5612.13,0.13,41.93,31,Low,Standard Class,3.7,moderate,combined,South
Sep,678.85,5686,0.08,34.86,30,Medium,First Class,4,aggressive,in_store,South
Sep,1931.29,9595.59,0.11,18.12,34,Low,First Class,1.5,aggressive,online,East
Sep,630.57,4961.7,0.2,15.21,12,Low,Standard Class,2.7,aggressive,in_store,North
Sep,263.76,882.68,0.11,13.44,3,High,First Class,3.2,poor,online,West
Sep,1386.26,9462.13,0.05,46.93,7,Medium,Standard Class,4.2,aggressive,online,South
Sep,1443.73,9740.88,0.19,42.11,2,High,Standard Class,1.9,aggressive,online,North
Sep,334.46,950.41,0.14,20.35,14,High,First Class,2.6,poor,online,North
Sep,2017.39,9882.54,0,27.09,28,Low,First Class,3.6,moderate,in_store,North
Sep,1275.07,8703.27,0.23,45.5,37,Low,First Class,5,moderate,in_store,North
Sep,1191.12,9175.52,0.29,38.76,39,High,First Class,1.7,moderate,combined,North
Sep,1227.07,8637.36,0.19,47.98,28,Low,Standard Class,3.7,aggressive,in_store,North
Sep,-377.01,305.07,0.24,38.78,29,Low,Standard Class,4.8,aggressive,online,East
Sep,1926.83,9975.45,0.16,9.83,22,High,First Class,2.2,aggressive,in_store,East
Sep,1704.02,7711.6,0.28,9.81,13,Medium,First Class,1.6,moderate,online,South
Sep,794.27,7675.11,0.06,47.42,17,Low,Standard Class,3.8,aggressive,combined,North
Sep,1266.15,8575.92,0.23,18.76,25,High,Standard Class,1.1,aggressive,in_store,East
Sep,1283.96,9844.24,0.24,21.88,3,Low,Standard Class,4.3,moderate,combined,East
Sep,678.67,6306.5,0.23,19.72,26,High,Standard Class,4.5,poor,online,South
Sep,1261.1,7028.35,0.23,25.07,5,Medium,First Class,3.2,moderate,combined,North
Sep,657.11,5391.4,0.17,18.51,10,Medium,Standard Class,1.9,moderate,in_store,South
Sep,717.09,7380.08,0.27,7.64,32,High,Standard Class,3.1,poor,combined,West
Sep,1009.81,8812.5,0.25,38.6,11,High,First Class,4.3,aggressive,in_store,East
Sep,742.49,3573.06,0.17,36.56,18,High,First Class,3.9,moderate,combined,South
Sep,766.47,3266.59,0.2,20.49,2,Low,First Class,2,moderate,online,North
Sep,1430.95,7631.28,0.21,28.32,21,Medium,First Class,2.2,moderate,combined,South
Sep,433.28,5907.46,0.24,44.92,50,High,First Class,1.6,aggressive,in_store,South
Sep,887.68,3778.34,0.12,17.13,38,Low,First Class,1.7,moderate,online,East
Sep,1425.7,9579.15,0.19,34.68,9,Medium,First Class,1.9,moderate,combined,East
Sep,393.87,5352.14,0.23,42.69,2,Low,First Class,1.4,aggressive,combined,West
Sep,324.17,2661.76,0.21,25.71,46,Low,Standard Class,2.9,poor,combined,South
Sep,222.14,3986.37,0.14,35.75,4,Low,Standard Class,2.7,aggressive,online,West
Sep,1090.37,7390.07,0.26,15.94,25,Low,First Class,1.4,aggressive,in_store,North
Sep,719.37,5864.72,0.2,10.22,31,Low,Standard Class,4.7,poor,combined,North
Sep,1085.26,7595.58,0.2,12.76,24,High,Standard Class,2,poor,combined,East
Sep,76.14,746.61,0.2,9.65,24,Low,First Class,4.5,moderate,online,South
Sep,766.73,4995.17,0.29,6.31,3,Low,Standard Class,2.7,moderate,combined,West
Sep,91.03,1497.03,0.02,34.89,11,Medium,First Class,1.7,moderate,combined,East
Sep,591.76,2926.79,0.28,14.21,23,Medium,First Class,3.4,moderate,in_store,East
Sep,979.49,6320.88,0.1,33.09,2,Medium,First Class,3.2,poor,online,East
Sep,728.81,7263.47,0.2,47.81,35,High,First Class,3.4,poor,online,West
Sep,1083.67,8225.32,0.01,14.52,44,High,Standard Class,4,aggressive,in_store,South
Sep,916.38,9764.41,0.25,22.59,14,Low,Standard Class,1.1,moderate,combined,East
Sep,361.19,4316.35,0.05,24.97,26,Medium,Standard Class,1.9,aggressive,in_store,South
Sep,440.27,7022.41,0.09,47.21,45,High,Standard Class,4.6,aggressive,in_store,South
Sep,420.22,3851.99,0.26,23.88,21,Low,Standard Class,3.1,aggressive,in_store,South
Sep,690.89,8309.03,0.24,40.36,18,High,Standard Class,1.1,moderate,online,South
Sep,639.95,1663.56,0.24,13.78,4,Low,First Class,2.4,moderate,combined,West
Sep,1044.71,5498.49,0.08,49.63,31,Low,First Class,4.1,moderate,in_store,North
Sep,395.29,714.52,0.15,15.71,35,High,First Class,2.2,moderate,online,South
Sep,985.67,4493.34,0.07,14.87,32,Low,First Class,3.6,poor,combined,East
Sep,515.23,5403.04,0.11,8.56,4,Medium,Standard Class,4.2,moderate,in_store,East
Sep,1471.2,9175.6,0.29,11.12,16,Medium,Standard Class,2.5,aggressive,combined,East
Sep,1471.25,7574.08,0.04,16.47,34,High,First Class,2,aggressive,combined,North
Sep,-57.69,558.69,0.24,15.35,13,Low,Standard Class,2.4,moderate,in_store,East
Sep,81.01,3845.54,0.11,46.52,11,High,Standard Class,2.9,poor,in_store,South
Sep,1361.17,6092.03,0.12,8.72,18,High,Standard Class,5,poor,combined,South
Sep,114.65,1891.46,0.1,45.91,5,Medium,Standard Class,3.3,moderate,in_store,South
Sep,1296.97,8552.84,0.01,47.52,22,High,First Class,4,moderate,online,East
Sep,420.69,5246.4,0.06,36.03,14,Medium,First Class,4.8,moderate,combined,North
Sep,985.12,5994.52,0.02,13.68,41,Low,Standard Class,1.7,aggressive,combined,North
Sep,-81.64,2228.41,0.17,32.36,4,High,Standard Class,3.1,moderate,online,North
Sep,1115.26,5440.17,0.09,23.5,15,High,Standard Class,2.8,moderate,online,East
Sep,1477.44,8928.05,0.18,14.68,41,High,First Class,1.5,poor,in_store,North
Sep,652.91,4060.8,0.21,22.3,23,Medium,First Class,3,poor,online,East
